frame,predicted_digit,,last_4_digits
1,2461,,24.61
1.1,2463,,24.63
1.2,2463,,24.63
2,2468,,24.68
2.1,2468,,24.68
3,2463,,24.63
3.1,2463,,24.63
3.2,2463,,24.63
4,2460,,24.6
4.1,2460,,24.6
4.2,2460,,24.6
5,2463,,24.63
5.1,2463,,24.63
6,2465,,24.65
6.1,2465,,24.65
6.2,2465,,24.65
7,2466,,24.66
7.1,2466,,24.66
7.2,2466,,24.66
8,2469,,24.69
8.2,21169,,24.69
9,2463,,24.63
9.1,2463,,24.63
10,21166,,24.66
10.1,2465,,24.65
10.2,2466,,24.66
11,2464,,24.64
11.1,2464,,24.64
12.2,2468,,24.68
13,2465,,24.65
13.1,2465,,24.65
13.2,2465,,24.65
14.2,2468,,24.68
15,2462,,24.62
15.1,2462,,24.62
15.2,2462,,24.62
16,2462,,24.62
16.1,2462,,24.62
16.2,2462,,24.62
17.1,2468,,24.68
18,2466,,24.66
18.1,2466,,24.66
18.2,2466,,24.66
19,2465,,24.65
19.1,2465,,24.65
19.2,2465,,24.65
20.1,2465,,24.65
21.1,2469,,24.69
21.2,2469,,24.69
22,2469,,24.69
22.2,2469,,24.69
23,2466,,24.66
23.1,2466,,24.66
23.2,2466,,24.66
24,2465,,24.65
24.1,2465,,24.65
24.2,2465,,24.65
25,2466,,24.66
25.1,21166,,24.66
25.2,2466,,24.66
26,2463,,24.63
26.1,2463,,24.63
26.2,2463,,24.63
29.1,2463,,24.63
29.2,2463,,24.63
30,2463,,24.63
30.1,2463,,24.63
31,2482,,24.82
31.1,2482,,24.82
31.2,2482,,24.82
32,2483,,24.83
32.1,21183,,24.83
33,2486,,24.86
33.2,2486,,24.86
34.1,2488,,24.88
36,2485,,24.85
36.1,2485,,24.85
36.2,2485,,24.85
37,2482,,24.82
37.2,2482,,24.82
39,2483,,24.83
39.1,2483,,24.83
39.2,2483,,24.83
40,2488,,24.88
40.2,2488,,24.88
41,2488,,24.88
41.1,2488,,24.88
41.2,2488,,24.88
42.1,2493,,24.93
42.2,2493,,24.93
43,2484,,24.84
44.1,2489,,24.89
44.2,2489,,24.89
45.2,2484,,24.84
47,2469,,24.69
47.1,2469,,24.69
47.2,2469,,24.69
48,2462,,24.62
48.1,2462,,24.62
48.2,2462,,24.62
50,2462,,24.62
50.1,21162,,24.62
50.2,2462,,24.62
51,2469,,24.69
51.1,2469,,24.69
51.2,2469,,24.69
52,2466,,24.66
52.1,2466,,24.66
52.2,2466,,24.66
53,1102464,,24.64
54,2463,,24.63
55,2466,,24.66
55.1,2466,,24.66
55.2,2466,,24.66
56,2465,,24.65
56.1,2465,,24.65
56.2,2465,,24.65
57,2465,,24.65
57.1,2465,,24.65
57.2,2465,,24.65
58,2463,,24.63
58.1,21183,,24.83
58.2,2483,,24.83
59.1,2484,,24.84
61,2486,,24.86
61.2,2485,,24.85
62.1,2484,,24.84
63.1,2483,,24.83
63.2,2483,,24.83
64.2,2485,,24.85
65,2483,,24.83
65.1,2483,,24.83
65.2,2483,,24.83
66.2,2489,,24.89
67.1,2489,,24.89
67.2,2489,,24.89
69,2486,,24.86
69.1,2486,,24.86
69.2,2486,,24.86
70,2480,,24.8
72,2483,,24.83
74,2488,,24.88
75.1,21188,,24.88
75.2,2488,,24.88
77.2,21180,,24.8
78,2439,,24.89
78.1,2439,,24.89
79,2433,,24.83
79.2,2433,,24.83
82,2466,,24.66
82.1,21166,,24.66
82.2,2466,,24.66
84,2430,,24.8
84.1,2430,,24.8
85,2473,,24.73
85.1,2433,,24.83
85.2,2433,,24.83
86,2432,,24.82
86.1,2432,,24.82
86.2,2432,,24.82
87,2436,,24.86
87.1,2436,,24.86
87.2,2436,,24.86
88,2483,,24.83
88.1,2483,,24.83
88.2,2483,,24.83
89.1,2484,,24.84
89.2,21184,,24.84
90,2483,,24.83
90.2,21183,,24.83
91.1,2490,,24.9
91.2,2490,,24.9
92,2485,,24.85
92.1,2485,,24.85
92.2,21185,,24.85
93,2483,,24.83
93.1,2483,,24.83
93.2,2483,,24.83
94,2483,,24.83
94.2,21183,,24.83
96.1,2483,,24.83
96.2,2483,,24.83
97.1,2488,,24.88
97.2,2488,,24.88
98,2483,,24.83
98.1,2483,,24.83
98.2,2483,,24.83
99,2435,,24.85
99.1,2435,,24.85
99.2,2435,,24.85
100.2,2439,,24.89
102,2435,,24.85
102.1,2435,,24.85
103.2,2430,,24.8
104,2435,,24.85
104.1,2435,,24.85
104.2,2435,,24.85
105,2436,,24.86
105.1,2436,,24.86
105.2,2436,,24.86
106,2436,,24.86
106.1,2436,,24.86
107,2438,,24.88
107.2,2438,,24.88
109,21183,,24.83
109.1,2483,,24.83
109.2,21183,,24.83
111,2486,,24.86
111.1,2486,,24.86
111.2,2486,,24.86
112,2485,,24.85
112.1,2485,,24.85
113.1,11021186,,24.86
113.2,2486,,24.86
116,2484,,24.84
116.1,2484,,24.84
116.2,21184,,24.84
117,2483,,24.83
117.1,2483,,24.83
117.2,2483,,24.83
118,2483,,24.83
118.1,2483,,24.83
118.2,2483,,24.83
119,2493,,24.93
119.1,2493,,24.93
119.2,2493,,24.93
120,21188,,24.88
121.2,2438,,24.88
122,2482,,24.82
122.1,2482,,24.82
123,2435,,24.85
123.1,2436,,24.86
123.2,2435,,24.85
124,2433,,24.83
124.1,2433,,24.83
125.1,2430,,24.8
126.1,2433,,24.83
127,2468,,24.68
128,21168,,24.68
130,2430,,24.8
131,2468,,24.68
131.2,2468,,24.68
133,2469,,24.69
134,2466,,24.66
134.1,2466,,24.66
134.2,2466,,24.66
135.1,2469,,24.69
136.1,2433,,24.83
136.2,2433,,24.83
137,2469,,24.69
137.1,21169,,24.69
138,2463,,24.63
138.1,2463,,24.63
138.2,2463,,24.63
139,2431,,24.81
141,2439,,24.89
142.1,21180,,24.8
143,21182,,24.82
143.1,21182,,24.82
143.2,21182,,24.82
144,2436,,24.86
144.1,2436,,24.86
144.2,2436,,24.86
145.1,21180,,24.8
147,2436,,24.86
147.1,2436,,24.86
147.2,2436,,24.86
149.1,2433,,24.83
149.2,2438,,24.88
150,2434,,24.84
150.1,2434,,24.84
150.2,2434,,24.84
151.2,21168,,24.68
152,2434,,24.84
153,2468,,24.68
153.2,21169,,24.69
154,2436,,24.86
154.1,2436,,24.86
154.2,2436,,24.86
155,2436,,24.86
155.1,2436,,24.86
155.2,2436,,24.86
156.1,2483,,24.83
157,21183,,24.83
157.2,2483,,24.83
158,2484,,24.84
158.1,2484,,24.84
158.2,2484,,24.84
159.2,2488,,24.88
160.1,2483,,24.83
160.2,2483,,24.83
161.2,2484,,24.84
162.2,2438,,24.88
163,2431,,24.81
163.2,2439,,24.89
164,2438,,24.88
166,2430,,24.8
166.2,2430,,24.8
168,2432,,24.82
168.1,2412,,24.72
168.2,2432,,24.82
169,2435,,24.85
169.1,2435,,24.85
169.2,2435,,24.85
170.1,2433,,24.83
170.2,21133,,24.83
171.1,2435,,24.85
171.2,2435,,24.85
172,2433,,24.83
172.1,2433,,24.83
173,2433,,24.83
173.1,2433,,24.83
173.2,2433,,24.83
174,2433,,24.83
174.2,2433,,24.83
176,21118,,24.78
176.2,2438,,24.88
177,2482,,24.82
177.1,2482,,24.82
178,21183,,24.83
180.1,2483,,24.83
181,2483,,24.83
181.1,21188,,24.88
182,2436,,24.86
182.1,2435,,24.85
185,2430,,24.8
185.1,21130,,24.8
186,2433,,24.83
186.1,2433,,24.83
187.1,2436,,24.86
188.1,21139,,24.89
188.2,21133,,24.83
189,21136,,24.86
189.1,2436,,24.86
189.2,21136,,24.86
190,21182,,24.82
191,21136,,24.86
191.1,2436,,24.86
192.1,2433,,24.83
192.2,2433,,24.83
194.2,2434,,24.84
195,21169,,24.69
195.1,21169,,24.69
196.1,2430,,24.8
197.1,2436,,24.86
198,2463,,24.63
198.1,2463,,24.63
198.2,21163,,24.63
199,2463,,24.63
199.1,2463,,24.63
199.2,2463,,24.63
200,21165,,24.65
200.1,2465,,24.65
200.2,2466,,24.66
201,2433,,24.83
201.1,21133,,24.83
201.2,2433,,24.83
202,2436,,24.86
202.1,2435,,24.85
202.2,2435,,24.85
203.1,2436,,24.86
203.2,2415,,24.75
204,2435,,24.85
204.1,2435,,24.85
204.2,2436,,24.86
205,2438,,24.88
205.2,21133,,24.83
206,2422,,24.82
206.1,21182,,24.82
207.2,2482,,24.82
208.2,2482,,24.82
215,21186,,24.86
216.2,2428,,25.28
217.2,21188,,24.88
220,2435,,24.85
220.1,2436,,24.86
220.2,21135,,24.85
221,2438,,24.88
221.2,2478,,24.78
222,21163,,24.63
222.1,21163,,24.63
222.2,21163,,24.63
223,2432,,24.82
223.1,2432,,24.82
223.2,2432,,24.82
224,2430,,24.8
225.2,2414,,24.74
226.2,2468,,24.68
227,2463,,24.63
227.1,21163,,24.63
227.2,21163,,24.63
228,2432,,24.82
228.1,2432,,24.82
228.2,2432,,24.82
229.2,2438,,24.88
230,21133,,24.83
230.1,2433,,24.83
230.2,2413,,24.73
231.2,2886,,24.86
232.1,2490,,24.9
234,21193,,24.93
234.2,2493,,24.93
235.1,2493,,24.93
235.2,2493,,24.93
237.2,21181,,24.81
238,2483,,24.83
238.1,21183,,24.83
243.2,21168,,24.68
246.1,2466,,24.66
247.1,21166,,24.66
247.2,2466,,24.66
248,2463,,24.63
248.1,21163,,24.63
248.2,2463,,24.63
249,2466,,24.66
250,21163,,24.63
250.1,21163,,24.63
250.2,2463,,24.63
251,21133,,24.83
251.1,21133,,24.83
251.2,2413,,24.73
253.2,2435,,24.85
254,2435,,24.85
254.1,2436,,24.86
256,21133,,24.83
256.1,2433,,24.83
257,2433,,24.83
257.1,2433,,24.83
257.2,2433,,24.83
258.2,2439,,24.89
261.2,2438,,24.88
263.2,2483,,24.83
264,2403,,25.03
264.1,21183,,24.83
264.2,2483,,24.83
266.1,2483,,24.83
266.2,2489,,24.89
268.2,21188,,24.88
269,2483,,24.83
269.1,21183,,24.83
271,2483,,24.83
271.1,21183,,24.83
272,2483,,24.83
272.1,21183,,24.83
272.2,2483,,24.83
273,2483,,24.83
273.1,2488,,24.88
276,2483,,24.83
278.2,2433,,24.83
279,2436,,24.86
279.1,2436,,24.86
279.2,2436,,24.86
280,2436,,24.86
280.1,2436,,24.86
283,2483,,24.83
283.1,2483,,24.83
284.1,21185,,24.85
286,2493,,24.93
286.1,21193,,24.93
287.2,2438,,24.88
288,2438,,24.88
289,2433,,24.83
289.1,2433,,24.83
289.2,2433,,24.83
290,2435,,24.85
290.1,2435,,24.85
291,2433,,24.83
291.1,2333,,24.83
293,2466,,24.66
293.1,2466,,24.66
293.2,2466,,24.66
294.1,2463,,24.63
295,21133,,24.83
296.1,2868,,24.68
297.1,2433,,24.83
298,2432,,24.82
298.1,2433,,24.83
298.2,2432,,24.82
299,2436,,24.86
299.1,2436,,24.86
301.2,2438,,24.88
302.1,2433,,24.83
302.2,2433,,24.83
303.2,2433,,24.83
304,2483,,24.83
304.2,2833,,24.83
305,2433,,24.83
305.1,2433,,24.83
306,2436,,24.86
306.1,2436,,24.86
306.2,2476,,24.76
308,2434,,24.84
309.2,2468,,24.68
310,2463,,24.63
311.1,2462,,24.62
314,21166,,24.66
314.1,2465,,24.65
315.1,2430,,24.8
315.2,2430,,24.8
316,2436,,24.86
316.1,2436,,24.86
316.2,2438,,24.88
317.1,2838,,24.88
318.1,21183,,24.83
318.2,2483,,24.83
320.1,2496,,24.96
320.2,2405,,25.05
321.2,2500,,25
322.1,2498,,24.98
322.2,2498,,24.98
323,2496,,24.96
324.2,2498,,24.98
325,21193,,24.93
325.1,2493,,24.93
326,21189,,24.89
327,2485,,24.85
328.1,2483,,24.83
329,2482,,24.82
330.1,21183,,24.83
330.2,21183,,24.83
332,2492,,24.92
332.1,2492,,24.92
332.2,21103,,25.03
333,2483,,24.83
333.1,2423,,24.83
334,2488,,24.88
335.2,2488,,24.88
336,2489,,24.89
336.2,2893,,24.93
340.2,2493,,24.93
341,21193,,24.93
342,2486,,24.86
342.2,21186,,24.86
343.2,2483,,24.83
344,21182,,24.82
344.1,2482,,24.82
344.2,2438,,24.88
345,2433,,24.83
345.1,2838,,24.88
345.2,21113,,24.73
346,2433,,24.83
346.1,2433,,24.83
347.1,2433,,24.83
347.2,2469,,24.69
348,2469,,24.69
348.2,21163,,24.63
349,2463,,24.63
349.1,2463,,24.63
351.1,2430,,24.8
351.2,2430,,24.8
352,2430,,24.8
352.1,21110,,24.7
353.1,2410,,24.7
354,2430,,24.8
354.2,2430,,24.8
355.1,21133,,24.83
356.1,2436,,24.86
357,2483,,24.83
357.1,2483,,24.83
357.2,2483,,24.83
358,21183,,24.83
358.1,2483,,24.83
358.2,2438,,24.88
359,2438,,24.88
359.1,2439,,24.89
360,2482,,24.82
362,21183,,24.83
362.1,2483,,24.83
362.2,21183,,24.83
363.1,2483,,24.83
364,21183,,24.83
364.1,2483,,24.83
364.2,21136,,24.86
365.1,2436,,24.86
365.2,21136,,24.86
366,2436,,24.86
366.1,2436,,24.86
366.2,2335,,24.85
367,2435,,24.85
367.1,2435,,24.85
367.2,2432,,24.82
368,2432,,24.82
369,2433,,24.83
369.2,2433,,24.83
371,2438,,24.88
371.1,2438,,24.88
371.2,2438,,24.88
372.1,21138,,24.88
372.2,21183,,24.83
373.1,21183,,24.83
375,2483,,24.83
376,2439,,24.89
377,2438,,24.88
377.2,2436,,24.86
378,2436,,24.86
378.1,2416,,24.76
378.2,2413,,24.73
379.1,2433,,24.83
379.2,2436,,24.86
381.2,2468,,24.68
382.1,2468,,24.68
383.1,21166,,24.66
384,2430,,24.8
385.2,2463,,24.63
386,2463,,24.63
386.1,2463,,24.63
387,2433,,24.83
387.1,2433,,24.83
387.2,2463,,24.63
388,21163,,24.63
388.1,21163,,24.63
389,2413,,24.73
389.1,2493,,24.93
389.2,2413,,24.73
390.1,21113,,24.73
391.1,21189,,24.89
392,21189,,24.89
392.1,2482,,24.82
393.1,21184,,24.84
394,21183,,24.83
